data folder: data/ready/chunk/conll2000/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

35.val      L 0.161    acc [B 96.18 E 96.25 O 96.61 T 96.30]   B [P 97.95 R 98.01 F1 97.98]   E [P 94.60 R 95.46 F1 95.03]   EC [P 93.37 R 94.22 F1 93.80]

36.train    L 0.070    acc [B 97.84 E 98.33 O 97.79 T 98.26]   B [P 99.18 R 99.04 F1 99.11]   E [P 97.80 R 98.08 F1 97.94]   EC [P 96.89 R 97.17 F1 97.03]
36.val      L 0.160    acc [B 96.12 E 96.36 O 96.43 T 96.37]   B [P 98.11 R 97.92 F1 98.01]   E [P 94.89 R 95.52 F1 95.21]   EC [P 93.65 R 94.27 F1 93.96]

37.train    L 0.068    acc [B 97.98 E 98.34 O 98.09 T 98.31]   B [P 99.12 R 99.15 F1 99.14]   E [P 97.73 R 98.19 F1 97.96]   EC [P 96.86 R 97.31 F1 97.09]
37.val      L 0.159    acc [B 96.30 E 96.27 O 97.28 T 96.41]   B [P 97.98 R 98.12 F1 98.05]   E [P 94.74 R 95.73 F1 95.23]   EC [P 93.53 R 94.51 F1 94.02]

38.train    L 0.067    acc [B 97.98 E 98.39 O 98.06 T 98.35]   B [P 99.18 R 99.15 F1 99.17]   E [P 97.88 R 98.25 F1 98.07]   EC [P 96.99 R 97.35 F1 97.17]
38.val      L 0.158    acc [B 96.29 E 96.33 O 96.93 T 96.41]   B [P 98.05 R 98.06 F1 98.05]   E [P 94.85 R 95.68 F1 95.27]   EC [P 93.66 R 94.48 F1 94.07]

39.train    L 0.066    acc [B 97.90 E 98.39 O 97.97 T 98.34]   B [P 99.23 R 99.06 F1 99.15]   E [P 97.93 R 98.18 F1 98.05]   EC [P 97.04 R 97.30 F1 97.17]
39.val      L 0.158    acc [B 96.06 E 96.39 O 96.86 T 96.45]   B [P 98.25 R 97.87 F1 98.06]   E [P 95.17 R 95.73 F1 95.45]   EC [P 93.92 R 94.47 F1 94.19]

40.train    L 0.065    acc [B 97.98 E 98.43 O 97.90 T 98.36]   B [P 99.18 R 99.14 F1 99.16]   E [P 97.86 R 98.23 F1 98.04]   EC [P 96.98 R 97.34 F1 97.16]
40.val      L 0.158    acc [B 96.17 E 96.37 O 96.65 T 96.41]   B [P 98.11 R 97.98 F1 98.04]   E [P 94.88 R 95.58 F1 95.23]   EC [P 93.65 R 94.34 F1 93.99]

41.train    L 0.063    acc [B 98.10 E 98.46 O 98.17 T 98.42]   B [P 99.16 R 99.24 F1 99.20]   E [P 97.86 R 98.32 F1 98.09]   EC [P 97.00 R 97.46 F1 97.23]
41.val      L 0.158    acc [B 96.40 E 96.37 O 97.21 T 96.48]   B [P 98.02 R 98.17 F1 98.09]   E [P 94.88 R 95.83 F1 95.35]   EC [P 93.65 R 94.59 F1 94.12]

42.train    L 0.063    acc [B 98.07 E 98.48 O 97.98 T 98.42]   B [P 99.19 R 99.22 F1 99.21]   E [P 97.91 R 98.32 F1 98.12]   EC [P 97.04 R 97.45 F1 97.24]
42.val      L 0.157    acc [B 96.28 E 96.40 O 96.65 T 96.43]   B [P 98.05 R 98.02 F1 98.03]   E [P 94.82 R 95.69 F1 95.26]   EC [P 93.61 R 94.47 F1 94.04]

43.train    L 0.062    acc [B 98.03 E 98.46 O 98.14 T 98.42]   B [P 99.23 R 99.17 F1 99.20]   E [P 97.98 R 98.29 F1 98.14]   EC [P 97.10 R 97.41 F1 97.25]
43.val      L 0.160    acc [B 96.22 E 96.33 O 97.00 T 96.41]   B [P 98.08 R 97.93 F1 98.01]   E [P 95.06 R 95.74 F1 95.40]   EC [P 93.84 R 94.51 F1 94.17]

44.train    L 0.060    acc [B 98.10 E 98.52 O 98.09 T 98.47]   B [P 99.24 R 99.22 F1 99.23]   E [P 98.02 R 98.34 F1 98.18]   EC [P 97.18 R 97.50 F1 97.34]
44.val      L 0.157    acc [B 96.28 E 96.41 O 96.79 T 96.46]   B [P 98.06 R 98.02 F1 98.04]   E [P 94.99 R 95.63 F1 95.31]   EC [P 93.80 R 94.43 F1 94.12]

45.train    L 0.059    acc [B 98.18 E 98.56 O 98.18 T 98.51]   B [P 99.24 R 99.27 F1 99.26]   E [P 98.04 R 98.42 F1 98.23]   EC [P 97.21 R 97.59 F1 97.40]
45.val      L 0.159    acc [B 96.54 E 96.47 O 97.00 T 96.54]   B [P 98.04 R 98.20 F1 98.12]   E [P 95.04 R 95.89 F1 95.46]   EC [P 93.89 R 94.72 F1 94.30]

46.train    L 0.059    acc [B 98.17 E 98.57 O 98.17 T 98.52]   B [P 99.26 R 99.26 F1 99.26]   E [P 98.07 R 98.43 F1 98.25]   EC [P 97.25 R 97.62 F1 97.44]
46.val      L 0.158    acc [B 96.34 E 96.41 O 96.65 T 96.44]   B [P 97.98 R 98.06 F1 98.02]   E [P 94.84 R 95.70 F1 95.27]   EC [P 93.66 R 94.51 F1 94.08]

47.train    L 0.058    acc [B 98.21 E 98.60 O 98.17 T 98.55]   B [P 99.27 R 99.28 F1 99.27]   E [P 98.12 R 98.50 F1 98.31]   EC [P 97.29 R 97.68 F1 97.48]
