data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

30.train    L 0.056    acc [B 84.15 E 86.49 O 99.50 T 98.29]   B [P 94.21 R 89.60 F1 91.85]   E [P 89.88 R 87.57 F1 88.71]   EC [P 85.22 R 83.03 F1 84.11]
30.val      L 0.119    acc [B 78.42 E 77.02 O 99.10 T 97.00]   B [P 90.95 R 85.64 F1 88.21]   E [P 84.48 R 82.42 F1 83.44]   EC [P 78.80 R 76.89 F1 77.83]

31.train    L 0.055    acc [B 84.23 E 86.32 O 99.56 T 98.33]   B [P 94.48 R 89.49 F1 91.92]   E [P 90.23 R 87.49 F1 88.84]   EC [P 85.66 R 83.05 F1 84.34]
31.val      L 0.117    acc [B 77.94 E 76.31 O 99.17 T 97.00]   B [P 91.14 R 85.04 F1 87.99]   E [P 83.44 R 81.19 F1 82.30]   EC [P 78.02 R 75.92 F1 76.95]

32.train    L 0.054    acc [B 84.53 E 86.76 O 99.55 T 98.36]   B [P 94.48 R 89.88 F1 92.12]   E [P 90.08 R 87.79 F1 88.92]   EC [P 85.55 R 83.38 F1 84.45]
32.val      L 0.117    acc [B 78.12 E 76.77 O 99.16 T 97.03]   B [P 91.12 R 85.53 F1 88.23]   E [P 83.52 R 81.86 F1 82.68]   EC [P 77.95 R 76.40 F1 77.17]

33.train    L 0.053    acc [B 84.61 E 86.84 O 99.57 T 98.39]   B [P 94.56 R 89.77 F1 92.10]   E [P 90.53 R 87.78 F1 89.13]   EC [P 86.04 R 83.43 F1 84.72]
33.val      L 0.116    acc [B 78.05 E 76.57 O 99.15 T 97.01]   B [P 91.19 R 85.19 F1 88.09]   E [P 83.67 R 81.23 F1 82.43]   EC [P 78.43 R 76.14 F1 77.27]

34.train    L 0.053    acc [B 85.36 E 87.49 O 99.53 T 98.41]   B [P 94.26 R 90.78 F1 92.49]   E [P 90.12 R 88.70 F1 89.40]   EC [P 85.53 R 84.19 F1 84.86]
