data folder: data/ready/nerc/conll2012/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 0
use word embeddings: 1
use crf layer: 0

29.val      L 0.152    acc [B 79.10 E 78.31 O 98.73 T 95.96]   B [P 89.11 R 83.58 F1 86.26]   E [P 79.60 R 79.67 F1 79.63]   EC [P 76.58 R 76.65 F1 76.61]

30.train    L 0.110    acc [B 84.96 E 85.22 O 98.85 T 96.98]   B [P 90.61 R 88.06 F1 89.32]   E [P 83.01 R 84.55 F1 83.77]   EC [P 80.97 R 82.47 F1 81.71]
30.val      L 0.154    acc [B 79.60 E 78.69 O 98.63 T 95.93]   B [P 88.40 R 84.10 F1 86.20]   E [P 79.57 R 80.18 F1 79.88]   EC [P 76.53 R 77.12 F1 76.82]

31.train    L 0.108    acc [B 84.75 E 84.96 O 98.94 T 97.02]   B [P 91.06 R 87.81 F1 89.41]   E [P 83.39 R 84.45 F1 83.92]   EC [P 81.37 R 82.40 F1 81.88]
31.val      L 0.152    acc [B 79.46 E 78.42 O 98.75 T 96.00]   B [P 88.89 R 83.91 F1 86.33]   E [P 79.86 R 80.03 F1 79.94]   EC [P 76.79 R 76.96 F1 76.87]

32.train    L 0.108    acc [B 85.04 E 85.43 O 98.86 T 97.02]   B [P 90.73 R 88.11 F1 89.40]   E [P 82.94 R 84.70 F1 83.81]   EC [P 80.95 R 82.66 F1 81.80]
32.val      L 0.152    acc [B 79.88 E 78.91 O 98.66 T 95.98]   B [P 88.69 R 84.30 F1 86.44]   E [P 79.47 R 80.28 F1 79.87]   EC [P 76.51 R 77.29 F1 76.90]

33.train    L 0.107    acc [B 84.91 E 85.05 O 98.95 T 97.05]   B [P 91.02 R 87.98 F1 89.47]   E [P 83.45 R 84.56 F1 84.00]   EC [P 81.46 R 82.54 F1 82.00]
33.val      L 0.152    acc [B 79.83 E 78.56 O 98.74 T 96.00]   B [P 88.81 R 84.25 F1 86.47]   E [P 79.97 R 80.29 F1 80.13]   EC [P 76.92 R 77.24 F1 77.08]

34.train    L 0.107    acc [B 85.31 E 85.66 O 98.86 T 97.05]   B [P 90.65 R 88.37 F1 89.49]   E [P 83.07 R 84.96 F1 84.00]   EC [P 81.08 R 82.92 F1 81.99]
34.val      L 0.152    acc [B 80.07 E 79.13 O 98.65 T 96.01]   B [P 88.60 R 84.46 F1 86.48]   E [P 79.71 R 80.63 F1 80.17]   EC [P 76.65 R 77.53 F1 77.08]

35.train    L 0.108    acc [B 85.59 E 85.98 O 98.81 T 97.05]   B [P 90.37 R 88.72 F1 89.54]   E [P 82.86 R 85.26 F1 84.04]   EC [P 80.85 R 83.20 F1 82.01]
35.val      L 0.153    acc [B 80.43 E 79.52 O 98.56 T 95.98]   B [P 88.01 R 84.94 F1 86.44]   E [P 79.26 R 81.00 F1 80.13]   EC [P 76.17 R 77.84 F1 77.00]

36.train    L 0.107    acc [B 85.45 E 85.71 O 98.88 T 97.08]   B [P 90.67 R 88.51 F1 89.58]   E [P 83.25 R 85.04 F1 84.13]   EC [P 81.25 R 82.99 F1 82.11]
36.val      L 0.153    acc [B 79.88 E 78.98 O 98.65 T 95.99]   B [P 88.32 R 84.36 F1 86.29]   E [P 79.70 R 80.53 F1 80.11]   EC [P 76.54 R 77.33 F1 76.93]

37.train    L 0.106    acc [B 85.36 E 85.55 O 98.93 T 97.09]   B [P 90.88 R 88.45 F1 89.65]   E [P 83.53 R 85.10 F1 84.31]   EC [P 81.47 R 83.00 F1 82.23]
37.val      L 0.152    acc [B 80.07 E 78.83 O 98.69 T 96.00]   B [P 88.55 R 84.54 F1 86.50]   E [P 79.58 R 80.62 F1 80.10]   EC [P 76.55 R 77.54 F1 77.04]

38.train    L 0.106    acc [B 85.43 E 85.79 O 98.90 T 97.10]   B [P 90.75 R 88.47 F1 89.60]   E [P 83.39 R 85.18 F1 84.28]   EC [P 81.38 R 83.13 F1 82.25]
38.val      L 0.152    acc [B 80.14 E 79.04 O 98.68 T 96.02]   B [P 88.58 R 84.59 F1 86.54]   E [P 79.78 R 80.61 F1 80.19]   EC [P 76.60 R 77.40 F1 77.00]

39.train    L 0.105    acc [B 85.46 E 85.77 O 98.94 T 97.13]   B [P 90.99 R 88.52 F1 89.74]   E [P 83.56 R 85.12 F1 84.34]   EC [P 81.52 R 83.04 F1 82.27]
39.val      L 0.151    acc [B 80.16 E 79.03 O 98.70 T 96.03]   B [P 88.58 R 84.50 F1 86.50]   E [P 79.79 R 80.51 F1 80.15]   EC [P 76.77 R 77.45 F1 77.11]

40.train    L 0.104    acc [B 85.14 E 85.53 O 98.98 T 97.13]   B [P 91.39 R 88.08 F1 89.71]   E [P 84.00 R 84.88 F1 84.44]   EC [P 82.05 R 82.91 F1 82.48]
40.val      L 0.150    acc [B 79.65 E 78.69 O 98.76 T 96.04]   B [P 89.20 R 83.98 F1 86.51]   E [P 80.08 R 80.07 F1 80.08]   EC [P 77.12 R 77.11 F1 77.11]

41.train    L 0.106    acc [B 85.24 E 85.47 O 98.94 T 97.09]   B [P 90.99 R 88.29 F1 89.62]   E [P 83.54 R 85.08 F1 84.30]   EC [P 81.54 R 83.03 F1 82.28]
41.val      L 0.153    acc [B 80.03 E 78.75 O 98.71 T 96.01]   B [P 88.66 R 84.30 F1 86.43]   E [P 79.87 R 80.42 F1 80.14]   EC [P 76.94 R 77.47 F1 77.21]

42.train    L 0.104    acc [B 85.22 E 85.62 O 98.96 T 97.13]   B [P 91.10 R 88.20 F1 89.63]   E [P 83.84 R 85.07 F1 84.45]   EC [P 81.84 R 83.04 F1 82.44]
42.val      L 0.152    acc [B 79.89 E 78.79 O 98.75 T 96.04]   B [P 88.93 R 84.23 F1 86.52]   E [P 80.01 R 80.35 F1 80.18]   EC [P 77.04 R 77.37 F1 77.20]

43.train    L 0.104    acc [B 85.09 E 85.53 O 98.98 T 97.13]   B [P 91.33 R 88.10 F1 89.68]   E [P 84.01 R 84.85 F1 84.43]   EC [P 82.02 R 82.84 F1 82.43]
43.val      L 0.151    acc [B 79.73 E 78.69 O 98.78 T 96.05]   B [P 89.14 R 83.93 F1 86.46]   E [P 80.48 R 80.11 F1 80.30]   EC [P 77.57 R 77.21 F1 77.39]

44.train    L 0.105    acc [B 85.78 E 86.30 O 98.85 T 97.13]   B [P 90.67 R 88.86 F1 89.76]   E [P 83.27 R 85.39 F1 84.32]   EC [P 81.25 R 83.32 F1 82.27]
44.val      L 0.152    acc [B 80.49 E 79.46 O 98.59 T 96.00]   B [P 88.22 R 84.93 F1 86.54]   E [P 79.40 R 80.89 F1 80.14]   EC [P 76.39 R 77.81 F1 77.09]

45.train    L 0.104    acc [B 85.56 E 86.12 O 98.87 T 97.12]   B [P 90.83 R 88.57 F1 89.68]   E [P 83.41 R 85.22 F1 84.30]   EC [P 81.40 R 83.18 F1 82.28]
45.val      L 0.152    acc [B 80.02 E 79.15 O 98.62 T 95.98]   B [P 88.41 R 84.36 F1 86.34]   E [P 79.28 R 80.34 F1 79.81]   EC [P 76.33 R 77.35 F1 76.83]

46.train    L 0.103    acc [B 85.48 E 85.84 O 98.95 T 97.15]   B [P 91.04 R 88.47 F1 89.73]   E [P 83.70 R 85.21 F1 84.45]   EC [P 81.73 R 83.21 F1 82.46]
46.val      L 0.151    acc [B 79.97 E 78.82 O 98.70 T 96.01]   B [P 88.56 R 84.26 F1 86.35]   E [P 79.51 R 80.28 F1 79.90]   EC [P 76.62 R 77.36 F1 76.99]

47.train    L 0.104    acc [B 85.65 E 86.37 O 98.83 T 97.12]   B [P 90.86 R 88.72 F1 89.78]   E [P 83.22 R 85.45 F1 84.32]   EC [P 81.18 R 83.35 F1 82.25]
47.val      L 0.152    acc [B 80.25 E 79.53 O 98.55 T 95.97]   B [P 88.39 R 84.72 F1 86.51]   E [P 79.19 R 80.83 F1 80.00]   EC [P 76.23 R 77.81 F1 77.01]

48.train    L 0.103    acc [B 85.77 E 86.55 O 98.85 T 97.16]   B [P 90.99 R 88.78 F1 89.87]   E [P 83.46 R 85.51 F1 84.47]   EC [P 81.47 R 83.47 F1 82.46]
48.val      L 0.150    acc [B 80.10 E 79.56 O 98.58 T 96.00]   B [P 88.43 R 84.40 F1 86.37]   E [P 79.33 R 80.53 F1 79.93]   EC [P 76.42 R 77.58 F1 77.00]

49.train    L 0.102    acc [B 85.76 E 86.35 O 98.88 T 97.16]   B [P 90.88 R 88.77 F1 89.81]   E [P 83.50 R 85.51 F1 84.50]   EC [P 81.52 R 83.48 F1 82.49]
49.val      L 0.150    acc [B 80.33 E 79.48 O 98.64 T 96.05]   B [P 88.45 R 84.59 F1 86.48]   E [P 79.36 R 80.50 F1 79.92]   EC [P 76.56 R 77.66 F1 77.11]

50.train    L 0.103    acc [B 85.69 E 86.16 O 98.91 T 97.16]   B [P 90.96 R 88.75 F1 89.84]   E [P 83.55 R 85.40 F1 84.47]   EC [P 81.53 R 83.33 F1 82.42]
50.val      L 0.151    acc [B 80.06 E 79.10 O 98.67 T 96.01]   B [P 88.46 R 84.52 F1 86.45]   E [P 79.42 R 80.58 F1 80.00]   EC [P 76.49 R 77.60 F1 77.04]

51.train    L 0.102    acc [B 85.91 E 86.41 O 98.90 T 97.19]   B [P 90.88 R 88.95 F1 89.90]   E [P 83.44 R 85.53 F1 84.47]   EC [P 81.45 R 83.49 F1 82.46]
51.val      L 0.151    acc [B 80.33 E 79.33 O 98.64 T 96.02]   B [P 88.43 R 84.75 F1 86.55]   E [P 79.33 R 80.65 F1 79.99]   EC [P 76.49 R 77.76 F1 77.12]

52.train    L 0.102    acc [B 85.67 E 86.16 O 98.94 T 97.18]   B [P 90.99 R 88.68 F1 89.82]   E [P 83.76 R 85.33 F1 84.54]   EC [P 81.76 R 83.29 F1 82.52]
52.val      L 0.152    acc [B 80.18 E 79.12 O 98.69 T 96.04]   B [P 88.75 R 84.61 F1 86.63]   E [P 79.65 R 80.45 F1 80.05]   EC [P 76.79 R 77.57 F1 77.18]

53.train    L 0.102    acc [B 85.58 E 86.35 O 98.93 T 97.20]   B [P 91.29 R 88.55 F1 89.90]   E [P 84.02 R 85.33 F1 84.67]   EC [P 82.07 R 83.35 F1 82.70]
53.val      L 0.152    acc [B 79.84 E 79.05 O 98.67 T 96.01]   B [P 88.73 R 84.21 F1 86.41]   E [P 79.82 R 80.32 F1 80.07]   EC [P 76.84 R 77.32 F1 77.08]

